title,reviews
늑대들 (WOLVES),"늑대들
감독 전규환 출연 오종혁, 박기덕, 정의욱, 이한위, 최희정, 배우희, 서명찬... 개봉 2022.04...
리뷰보기




젊은 여성만 노리는 연쇄살인마가 제주도에 출연해 섬주민들을 긴장시킨다. 제주도 경찰은 서울에 지원 요청을 받을 정도로 긴장하고 있었다. 그도 그럴 것이 제주도는 러시아 고려인 마피아, 야쿠자, 중국의 삼합회가 제주도 마약 상권을 가지고 세력 전쟁을 펼치고 있는 상황이었다. 그러던 와중에 연쇄살인마가 야쿠자 보스의 외동딸인줄 모르고 납치 살해한 일을 경찰에 들키고 만 것이다. 게다가 경찰도 살해해 버린다. 사건은 커질대로 커지고 야쿠자는 보스의 명에 따라 연쇄살인마를 쫓게 된다.

여기까지만 보면 마동석 주연의 '악인전' 이 떠오를 것이다. 나도 그랬다. 하지만 두 작품은 좀 달랐다. 악인전은 런닝타임 대부분을 경찰과 조폭이 연쇄살인마를 쫓는데 비해 본 작품은 후반부 즈음에 가서야 연쇄살인마가 야쿠자 보스의 외동딸을 납치한다. 그렇다보니 영화 소개와 달리 주객이 전도된 상황이다. 경찰은 처음부터 끝까지 연쇄살인 사건을 쫓고, 폭력조직들은 세력 싸움 하고 그게 전부다. 야쿠자 보스 외동딸 납치 사건은 영화를 급하게 마무리하기 위해서 억지로 만들어낸 상황이다.

영화의 분위기는 카메라 감독에 의지해 어떻게든 만들었지만 폭력조직의 세력 싸움은 왠만한 제작비로는 감당이 안된다. 엑스트라만 하더라도 수십명이 필요하다. 그런 장면을 만들 수 있었다면 이런 작품이 되지 않았겠지만 아쉽게도 감독이 신경써서 쓴 각본은 무리한 설정 때문에 급격한 용두사미가 돼버린다."
니 부모 얼굴이 보고 싶다 (I want to know your parents),"전에 학교에서 아주 재미있게 본 책인데 영화로 된다니 기쁠 따름 이네요. 그런데 오달수 나와서.. 보기가 좀 구렇네요.. 안그래도 여학생이라서..
보기가 좀 그래요.. 어떻게 좀 안될까요..ㅇㅅㅇ..흙흙
  아 200자 내외 짜증난다고요오오오오오ㅗ짜증나아앙ㅇ아아아아아ㅏㅏ아앙아아ㅏ아아아ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ아아ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ"
니 부모 얼굴이 보고 싶다 (I want to know your parents),"<니 부모 얼굴이 보고 싶다>
설경구-오달수-천우희-고창석-문소리-강신일-김홍파
5월 29일(월) 크랭크인, 최강의 명품 배우 라인업!










영화 <니 부모 얼굴이 보고 싶다>가 설경구, 오달수, 천우희, 고창석, 문소리, 강신일, 김홍파까지 명품 연기파 배우들의 캐스팅을 확정하며 지난 5월 29일(월) 전격 크랭크인했다. [감독: 김지훈 | 출연: 설경구, 오달수, 천우희, 고창석, 문소리, 강신일, 김홍파 | 제공: 이십세기폭스 | 제작: (주)더타워픽쳐스, 폭스 인터내셔널 프로덕션(코리아) | 공동제작: (주)수현재엔터테인먼트, (주)리버픽쳐스 | 배급: 이십세기폭스코리아㈜]
<타워>, <화려한 휴가> 김지훈 감독 연출!
설경구-오달수-천우희-고창석-문소리-강신일-김홍파, 충무로 명품 배우들의 의기투합!
성유빈-유재상-정유안-박진우-정택현-노정의, 떠오르는 아역 배우들의 발견!
이십세기폭스가 선택한 2018년 한국영화 기대작!


영화 <타워>, <화려한 휴가> 등 굵직한 소재와 탁월한 연출력으로 관객들의 폭넓은 사랑을 받아 온 김지훈 감독이 영화 <니 부모 얼굴이 보고 싶다>로 돌아왔다. 이십세기폭스가 선택한 여섯 번째 한국영화 <니 부모 얼굴이 보고 싶다>는 일본의 동명 희곡을 원작으로 설경구, 오달수, 천우희, 고창석, 문소리, 강신일, 김홍파까지 충무로 연기파 배우들이 함께해 강렬한 이야기를 선보일 예정이다.
  
영화 <니 부모 얼굴이 보고 싶다>는 명문 국제중학교의 한 남학생이 호수에 빠져 의식을 잃은 채 발견되자 같은 반 학생들의 부모들이 학교로 소집되면서 벌어지는 이야기를 그리고 있다. 학생들의 부모 역은 설경구, 오달수, 고창석, 문소리, 김홍파가 맡았으며 교장 역에는 강신일, 담임 교사 역은 천우희가 맡아 열연을 펼칠 예정이다. 부모들 역과 함께 중요한 비중을 차지할 학생들로는 성인 못지 않은 연기력을 인정 받은 성유빈, 유재상, 정유안, 박진우, 정택현, 노정의가 캐스팅되어 기대감을 모으고 있다.

<화려한 휴가>, <타워> 등에서 드라마틱한 휴머니즘을 선보인 김지훈 감독의 연출력과 충무로 최고의 명품 연기파 배우들의 탄탄한 연기력으로 완성될 영화 <니 부모 얼굴이 보고 싶다>는 오는 2018년 개봉할 예정이다. 
 "
니 부모 얼굴이 보고 싶다 (I want to know your parents)," 

뉴스에서, 혹은 학창시절에 흔히 접할 수 있었던 학교폭력에 대한 이야기를 영화 <니 부모 얼굴이 보고 싶다>로 제작했다는 영화 정보는 그 주제의 심각성 때문에 사실 볼까 말까 고민을 하게 만들었다.



동영상이 첨부되었습니다. 원본보기
영화 니 부모 얼굴이 보고 싶다 정보 & 예고편



하지만, 설경구, 천우희, 문소리, 오달수, 고창석, 강신일, 김홍파 같은 명배우들을 대거 캐스팅해서 우리 사회에 뿌리 뽑기 어려운 문제를 영화화했다는 것에 대해서는 호기심을 가지기에도 충분했다. 그리고, 주제의 특성상 영화의 내용은 결국 권선징악이 아닐까 하는 기대감도 내심 있었다.




 
 

막상 영화를 감상하고 보니 <니 부모 얼굴이 보고 싶다>는 학교폭력에 대한 주제와 메시지를 기반으로 하여 가해자 학생 부모의 관점에서 그들의 자식에 대한 입장과 부모의 역할에 대한 이야기를 소름끼치게 전개하는 영화였다.



 

작년에 <싱크홀>을 만들었던 김지훈 감독의 영화적 색채가 1년 만에 달라지니 다시 메가폰을 잡기 시작한 김지훈 감독의 앞으로의 행보가 궁금해졌다. 김지훈 감독은 이 영화를 만들기 위해 5년이나 준비를 했다고 한다.






현재 영화관 내 팝콘 취식 가능, 5월 2일부터는 좌석간 띄어앉기 해제를 앞두고 코시국으로 잃었던 관객들을 극장으로 불러 모으려고 하는지 많은 한국영화들이 쏟아지듯 개봉하고 있는데, 영화 <니 부모 얼굴이 보고 싶다>는 그중에서도 나름 두각을 나타낸 작품이라고 생각한다.




 


재미있는 사실 하나는 영화가 시작되고 얼마 후까지는 부스럭거리며 팝콘을 먹는 소리가 여기저기서 들렸는데, 영화에 점차 긴장감이 흐르자 팝콘 먹는 소리가 어느샌가 모조리 사라졌다는 것이다. 그만큼 이 영화의 몰입감은 정말 높았다. 그런 몰입감은 설경구, 천우희, 문소리, 오달수를 비롯한 연기파 배우들의 사실적인 연기 때문이었을 것이다.




 

영화 속에는 작당모의를 한 가해자 부모들 사이의 중상모략과 배신, 새로운 학생의 등장, 조용한 성격으로 보였던 담임 선생님의 행동 변화, 뜻밖의 증거물 발견 등, 관객의 집중력과 호기심을 높일 수 있는 장치들이 끊임 없이 등장했다. 




 

영화를 보면서 나의 학창시절을 돌아보며 감정이입을 하기도 했고, 맹목적으로 악한 자들에게 엄벌을 내려주고 싶은 조바심도 느끼게 됐다. 소년법 폐지, 촉법 소년 연령 하향 찬성은 물론이다.



 
 

극중에서 피해자, 가해자 학생들은 전국 1% 실력의 학생들만 들어갈 수 있는 한음 국제중학교에 다니고 있다. 공부만 잘 하면 뭐든 괜찮다고 교육 받는 아이들. 집안이 아무리 좋다고 해도 그런 인성교육 결핍 학생들이 공부를 잘 해 좋은 대학에 간들 사회에 나오면 결국 나쁜 뉴스에서 접하게 되는 그런 부류의 상류층이 되지 않을까?






 

하지만, 그들의 부모는 입장이 달랐다. 자기 자식은 수단과 방법을 가리지 않고 무조건 보호해야 했던 것이다.

그런데, 충격은 거기서 끝나지 않았다. 가해자 학생들은 자기들이 잘못을 저질렀다는 것도 깨닫지 못한다는 것이다. 그런 인성 결여는 대체 어디서부터 시작됐을까? 영화를 보는 내내 가슴이 아팠고, 답답하기만 했다.




 

아마도 김지훈 감독이 내심 촉법 소년 보호 폐지 같은 여론을 조성하려고 이 영화를 만든 건 아닌지 하는 생각도 들었는데, 얼마 전 공개되었던 김혜수 주연의 넷플릭스 드라마 <소년 심판>도 비슷한 주제를 가지고 있다.




 

원래 <니 부모 얼굴이 보고 싶다>는 일본의 극작가이자 고등학교 교사인 하타사와 세이고 씨가 일본 후쿠오카에서 일어났던 중학생 자살 사건을 바탕으로 만든 연극 각본이며, 2012년 1월 현대일본희곡 낭독공연에서 상연되었고, 그 후 소설화된 희곡이 출간되었다고 한다.




 

원작에서는 하루의 시간 동안 가해자들 부모 사이에 일어난 일을 무대에 올렸지만, 김지훈 감독은 <니 부모 얼굴이 보고 싶다>를 영화화하면서 등장인물과 사건의 공간을 확장시켜 피해자와 가해자 학생들의 이야기를 영화적으로 재해석하는데 주력했다고 한다.






 

처음에는 별 생각 없었던 <니 부모 얼굴이 보고 싶다>라는 제목이 사뭇 의미심장하게 다가온다. 문제아들, 그러니까 가해자들이 피해자 학생 한 명을 그토록 괴롭혀 자살로 몰아넣을 정도로 인간성이 파괴된 책임을 져야 하는 본인들을 낳고 기른 부모들, 그들의 추악한 얼굴이 궁금하긴 하다. 이것으로 영화 니 부모 얼굴이 보고 싶다 정보 & 노스포 리뷰를 마쳐야겠다. 명배우들의 연기가 돋보이는, 끝까지 긴장감을 놓을 수 없는, 반전이 있는 영화다.



 
  니 부모 얼굴이 보고 싶다
감독
김지훈
출연
설경구
개봉
2022.04.27. 대한민국
평점
리뷰보기


 "
니 부모 얼굴이 보고 싶다 (I want to know your parents),"니 부모 얼굴이 보고 싶다
감독
김지훈
출연
설경구
개봉
2022.04.27. 대한민국
평점
리뷰보기

으아 정말 보는내내 제 뜨건 정의에 주먹이 참 많이도 참았습돠 

시지비연수역점 늦게 입장힐때 혼자여서 저홀로인줄 큰소리도 반응하면서 몰입했는데 

아불싸 끝나고나니 한연인들이 계셨나봐요 지송요ㅠ

정말 악마를 만드는건 정말 부모이고 그애들이 자라서 나라 팔아먹는 기득권되는 시스템이지요ㅠ

엔딩반전에 또 한번 아이구야 ㅇㅇㅇ"
니 부모 얼굴이 보고 싶다 (I want to know your parents),"니 부모 얼굴이 보고 싶다
감독
김지훈
출연
설경구
개봉
2022.04.27. 대한민국
평점
리뷰보기
대형병원 병원장의 아들
현직 교사의 아들
전직 경찰청장의 손자
변호사의 아들
이 넷이서 학폭 가해자가 된다.
김건우가 남긴 유서에 의해.

어른들은 자신의 권력과 돈과 인맥을 총동원해서
자기 아이만은 학폭 가해자에서 뺴내려한다.
그 방법은 변호사 아들 강한결에게 모든 혐의를 덮어씌우는 것이다.
변호사인 강호창은 그 날의 진실을 밝히는 듯 해서
재판에서 이긴다.
세 아이는 구속된다.

하지만 드론에 찍힌 영상은 다시 강한결을 가리키고 있다.
아버지 강호창은 드론을 던져버린다.

이 영화에서 반전은 없다.
선한 인간은 아이들의 임시담임은 송정욱 정도다.
휴대폰이 발견되거나 유서가 증거로 채택되는 일도 없다.

재판 과정에서 사실 관계가 좀더 디테일하게 밝혀졌더라면
건우 어머니의 아픔도 좀더 부각되었더라면
세 아이에게 어떤 벌이 내려졌는지
위증을 교사한 어른들은 어찌 되었는지
아쉽다.

이 영화가 초점을 두어 태워버리려던 것은
부모의 이름으로 행해지는 악의 민낯이다.
자식 사랑이라면
어떤 범법행위도 위선과 위악도
자신의 양심이 용서할 수 있다는 허망과 허상과 허욕을 보여준다.

내 자식이 귀한 만큼
모든 자신이 그들의 부모에겐 다 소중하거늘.......

오달수 연기 좋았다.
설경구는 다른 작품에 비해 한방은 없었지만
노련했다."
니 부모 얼굴이 보고 싶다 (I want to know your parents),"니 부모 얼굴이 보고 싶다
감독
김지훈
출연
설경구
개봉
2022.04.27. 한국
평점
리뷰보기
 예고편조차도 보지않은 채 극장에서 즉석으로 보게 된 영화다. 
올해 처음으로 영화관에서 본 것 같은데
생각보다 자리는 널널했고, 
영화 시작 이후에도 보는 사람들은 거의 없다시피 했다.
그래서 더욱 기대가 없었다는..
쿠키도 연관검색어에 뜨는데 나는 크레딧 올라갈 때 바로 나왔다.

-----------------------------

영화의 말하고자 하는 큰 틀은 '학교폭력'이다.
하지만 주체적인 포커싱은 '학부모' 그것도
가해자의 학부모들이다.

영화는 관객들에게 질문한다.
당신이라면 당신의 자식이 누군가에게 상처를 입힌 것을 알았을 때
어떻게 대처할 것인가?
과연 떳떳하게 부끄럽지 않은 부모가 될 수 있을까
가해자와 피해자가 명백히 나뉘어지는 상황에서
나만은 내 자식의 편을 들어줘야하지 않을까
가끔은 진실은 묻어두는 것이 나와 내 가정을 지키는 일 아닐까

사실, 그들은 자신없을 것이다.
진실을 알면서도 누군가가 피해보는 것을 알면서도
자신 또한 자식을 위해 기꺼이 공범을 자처한다.

영화는 시각적으로 잔인한 여타 영화들과는 달리
현실의 잔인함을 관객들에게 주입시켜준다.

배우들의 연기력이 자칫 지루하고, 예상 가능할 수 있는 부분들을
아슬하게 해소시켜 줄 수 있었던 영화

-----------------------------
평점 : 3.8 / 5"
니 부모 얼굴이 보고 싶다 (I want to know your parents),"안녕하세요 신비에요.

오늘 소개할 영화는 "" 니 부모 얼굴이 보고싶다 "" 입니다.



니 부모 얼굴이 보고 싶다
감독
김지훈
출연
설경구
개봉
2022.04.27. 대한민국
평점
리뷰보기
 



명문 한음 국제중학교 학생 ‘김건우’가 같은 반 친구 4명의 이름이 적힌 편지를 남긴 채,
 의식불명 상태로 호숫가에서 발견된다.

 병원 이사장의 아들 ‘도윤재’ 전직 경찰청장의 손자 ‘박규범’
한음 국제중학교 교사의 아들 ‘정이든’ 그리고, 변호사 ‘강호창’(설경구)의 아들 ‘강한결’.

가해자로 지목된 아이들의 부모들은 자신의 권력과 재력을 이용해 사건을 은폐하려고 한다.

하지만, 담임 교사 ‘송정욱’(천우희)의 양심 선언으로
건우 엄마(문소리) 또한 아들의 죽음에 관한 진실을 알게 된다.
세상의 이목이 한음 국제중학교로 향하고,
자신의 아이들을 지키기 위한 가해자 부모들의 추악한 민낯이 드러나는데…



자식이 괴물이 되면, 부모는 악마가 된다
*






반전이 있다는 후기를 봐가지고

일부러 아무것도 검색하지 않고 가서 봤는데, 검색 안하고 가길 잘한 것 같다.

중간에 소름이 쫙 돋는 부분이 있었는데, 리뷰를 쓰면서 그 이유를 설명해보려고 한다.


 일단 알려진바로는 이 영화가 2008년 일본 작가 하타사와 세이고가 쓴

동명의 희곡을 영화화한 작품이라고 한다.

그래서인지 해당 영화 이름을 치면 뭔가 낯선 포스터가 나오는데

그게 바로 그 희곡인 것 같다.




 한 소년이 강가에서 발견되어 급하게 병원으로 이송되었고,

해당 소년이(강우) 남긴 편지를 받은 임시교사 송정욱.

그 편지에는 자신은 학교폭력 피해자이며 자신을 괴롭히는 4명의 학생이 있다고 써져있다.


그런데 이 편지를 너무나도 아무렇지 않게 교장에게 넘기는 모습을 보고

경악을 금치 못했는데.. 아니 교장이 없애면 어쩌려고 저래 ㅠ

나였으면 편지 보자마자 그 편지 복사를 하든 사진을 찍어놓든 해서
원본은 숨겨놓고 사본을 교장한테 넘겼을텐데.
아무리 임시교사라지만 ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ
너무도 안일하게 증거를 순순히 넘기는 모습에 답답함을 느꼈다.
그리고 송교사 집에 가보니 상장이랑 뭐 수상트로피 같은 것도 많던데
똑똑한 사람이 어째서 저런 행동을 보이는지 솔직히 좀 납득이 어려웠음.

 



이 분은 우정출연인가 ㅋㅋ 짤막하게 등장했다가 사라지심

그리고 궁금한건 이 사람이 처음에 핸드폰 맡기려면 신분증을 줘야한다고 요구했는데

진짜로 강변의 신분증을 검사했는지 의문..

만약에 했다면? 기록을 보관할거고 그럼 경찰수사에 도움이 되었을텐데 ...


암튼 투신자살을 시도했던 강우가 혼수상태로 사경을 헤매는 동안

강우의 핸드폰을 훔쳐서 사설업체에 맡기는 강변호사.


 

그렇게 강우의 핸드폰을 복구하고나자

핸드폰 안에 채팅방이며 동영상이며 아이들이 가혹하게 강우를 괴롭힌 증거들이 나타난다.


근데 여기서 계속 어? 어? 싶은 장면들이 나오는데,

강우가 강가에 투신하기 전에 자신이 살던 아파트 엘레베이터에서도 자살을 시도하려고 했던 내용들이 나온다.


근데 그 엘레베이터 CCTV 장면을 보니

어디서 봤던 장면인데...? 싶은 것이다.






이 사진을 기억하시는 분이 계시려나.
2011년 대구 수성구에서 학교폭력으로 투신자살했던 그 중학생 사진이다....
어쩐지 이 영화가 이 사건을 절묘하게 섞어둔 느낌이 나는 것이다.




그리고 실제로 이 학생이 다녔던 덕원중학교 교감이 이런 망언을 한 적이 있는데,

  ""자살한 애를 영웅 만들 일 있냐""


이 대사가 똑같이 이 영화에서 나온다. 그 때 갑자기 소름 쫙;;;;;;;;;;;;


그리고 나서 집 와서 찾아보니 정말 감독이 이 사건을 모티브로 영화를 만들었더라.

어쩐지. 상당부분이 익숙하다 싶었음 ㅠㅠ
https://star.mt.co.kr/stview.php?no=2022042014292290604 


(+)
소개한 김에 더 덧붙이는 내용.

저 사진과 유서를 보고 그 때당시 엄청 울었던 기억이 있는데 ( 유서 내용이 너무 슬픔... )

이때의 가해자들은 반성이라고는 커녕 이런 메세지나 주고받고 있었다고 한다.




  그리고 세상을 떠난 아이는 4장의 유서를 쓰고 떠났는데 내용이 진짜 너무 슬픔...
어차피 소개하게 된거 다시 한번 올려보는 사건내용.

< 대구 수성구 학교폭력 피해자. 투신자살 학생의 유서 >















 



그리고 이거는 계속 당했던 문자내용과 괴롭힘의 내용들.

아주 일부분이 아닐까 싶음.









이런 사건이 있었다..
저 라디오 전선 줄 대신 영화에서는 아예  개목줄처럼  감아서 나오기도 하고

가해자들이 자신들의 집 마냥 있는것도 진짜 너무 열받고...


 얘는 근데 왜 나온거여 ㅡㅡ

주인없는 집에 아무리 문이 열렸다지만

이미 전과도 있는 애가 이렇게 위증해도 되는건가 얘는 가중처벌 받아야 되는거 아닌가 싶고...

아무리 돈이 좋다고 해도 그렇지... 그래도 자기 아는 애가 목숨을 끊었는데...


 결국 송교사는 자신이 받은 편지가 있었다면서 영상으로 언론에 공개,
해당 사건을 다시 수사하게 만들었다.
문제는 증거가 없다는 것인데,
강변도 답답한게 혹시 자신의 아들이 연루되던 안되던 일단 증거를 따로 보관해놓지 ㅡㅡ
그냥 바로 의료폐기물 쓰레기통에 핸드폰을 버려버려서 증거가 사라져버린다.


 증거가 없어졌다는걸 안 3인방은 자기들끼리 손 잡고

강변 아들만 가해자로 몰아서 자신들은 빠져나가려고 한다.

 


그런데 여기서 밝혀지는 한 가지 반전.

알고보니 자신의 아들이 피해자.........??????????

강변은 여기서 눈이 돌아버린다.

자신의 아들도 피해자인데 나머지 부모들이 합심해서 가해자로 만들어 버리네?

증거를 찾아내기 위해서 애쓰지만 쉽지 않다.
그러게 그때 핸드폰을 잘 갖고 있던지 동영상이라도 백업을 해놨어야지~~~~

아무리 접견변호사라지만 너무 허술했음..



 




그리고 사실 상대방의 동의 없는 녹취는 증거효력이 없을텐데

여기선 아무렇지 않게 증거로 써버리는 건지 ㅋ

아무튼 효력이 없으면 내용이 있어도 별로 쓸모없지 않나....?


슈퍼아주머니 지장을 찍어서 증인을 세우는 대신 뭐 서류로 대체한거 같음.

뭔가 실마리가 확 풀리기보다는 애매하게 풀려서 그 점이 좀 아쉽게 느껴진다.

차라리 지호 걔가 각성해서 그냥 진실을 말하고 증인이 되어서 딱 시원하게 마무리 되었음 좋았을 것을.

이미 돈은 받았을거 아녀 ㅋㅋ




그리고 자꾸 저 비싼 드론은 왜 보여주나 했더니 나름 복선이 또 깔려있었음.
이 또한 반전이라면 반전이겠는데
내 생각에는 그닥 반전의 느낌은 없었던 것 같음....
어쨌든 쟤도 가담한건 맞으니까 별로 불쌍하다고 느껴지지 않는건지 아무튼...
영화 자체로 평가하기 보다는

학교폭력의 무거움에 대해서 다시 한번 각성하게 되는 계기가 되면
그걸로 영화의 도리는 충분하지 않을까 싶다.
아무리 미성년자라고 해도 학교폭력과 성범죄는 무겁게 처벌했으면 좋겠다는 생각.
 "
니 부모 얼굴이 보고 싶다 (I want to know your parents),"20220429
의정부태흥 CGV 9-H-9
VIP 쿠폰
3.5/5
 

""누군가 잘못했겠지
하지만 내 아들은 절대 아니야""

명문 한음 국제중학교 학생 '김건우'가
같은 반 친구 4명의 이름이 적힌 편지를 남긴 채,
의식불명 상태로 호숫가에서 발견된다.
 병원 이사장의 아들 '도윤재'
전직 경찰청장의 손자 '박규범'
한음 국제중학교 교사의 아들 '정이든'
그리고, 변호사 ‘강호창’(설경구)의 아들 '강한결'.
 가해자로 지목된 아이들의 부모들은
자신의 권력과 재력을 이용해 사건을 은폐하려고 한다.
하지만, 담임 교사 '송정욱'(천우희)의 양심 선언으로
건우 엄마(문소리) 또한 아들의 죽음에 관한 진실을 알게 된다.
 세상의 이목이 한음 국제중학교로 향하고,
자신의 아이들을 지키기 위한 가해자 부모들의 추악한 민낯이 드러나는데…
-네이버 영화-
 <누가 승자인가>
시사회 당첨됐었지만 야근러쉬에 결국은 포기ㅠㅠ
그 이후로도 여러 번 기회가 있었지만 결국은 개봉하고 불금에 관람!!

대충의 내용은 알고 보러 갔지만 이런 식으로 흘러가리라곤 생각지 못했기에 후반부의 흐름은 좀 당황스러우면서도 놀라웠다. 이런 비밀이 숨어 있을 줄이야!!!
그런데 마지막의 마지막은 꼭 넣었어야 했나?라는 의문이 들긴 한다. 그 장면이 들어감으로써 반전에 집착하는 스릴러가 된 기분이라서...
뭐 어쨌든 간에 각본도, 연기도, 전하고자 하는 메시지도 잘 와닿았다.

가해자는 스스로 선택한 길이지만 피해자는 그저 선택 당했을 뿐 아닌가?
피해자의 억울함과 고통이 너무 고스란히 느껴져서 중간중간 보기 힘들 정도로 깊이 다루고 있다.
너무 과장된 게 아닌가?라는 생각이 들다가도 뉴스에서 보는 소식들을 떠올리면 그렇지도 않다는 게 참...
아이들이 잘못돼서 부모의 도리를 다하는 건지, 부모가 잘못돼서 아이가 저리된 건지...
뭐 그냥 악순환의 반복이겠지. 부모도, 자식도 모두 거기서 거기처럼 보이니까...

인간의 최소한의 도리를 배우는 건 역시 가정에서부터 출발한다는 게 내 생각이다.
학교에서 사회생활을 하며 배워나가고 다듬어진다지만 그 기초가 튼튼하다면 지금보다 조금은 나아지지 않을까? 뒷맛이 씁쓸한 영화의 엔딩이 현실과 크게 다르지 않다는 게 참 안타깝다.
언제부턴가 영화가 현실을 과장한 세계가 아니라 현실을 다 담아내지 못하는 공간이 돼버린 거 같아서...

원작을 읽어보진 못했지만 극장에서 보기에 나쁘진 않은 영화.
다만 속 시원한 사이다 결말을 원한다면 비추ㅠㅠ

니 부모 얼굴이 보고 싶다
리뷰보기
감독 김지훈 출연 설경구
 "
니 부모 얼굴이 보고 싶다 (I want to know your parents),"니 부모 얼굴이 보고 싶다
감독
김지훈
출연
설경구
개봉
2022.04.27. 대한민국
평점
리뷰보기

김지훈 감독이 연출한 <니 부모 얼굴이 보고 싶다>는 하타사와 세이고의 동명 희곡을 영화화한 작품입니다.
  명문 사립 한음 중학교의 학생 건우는 같은 반 친구들의 이름이 적힌 편지(유서)를 남기고 자살시도를 합니다. 의식불명 상태에 빠지게 되고 학교 교장(강신일)은 편지에 적힌 학생들의 부모들을 학교로 호출합니다. 현직 변호사 강호창(설경구), 병원 이사장(오달수), 같은 학교 수학교사(고창석) 그리고 전직 경찰청장(김홍파)까지 화려한 이력을 가진 부모들이 한 자리에 모인 가운데 이들의 담임교사인 송정욱(천우희)이 편지를 읽습니다. 자신의 아이들은 잘못이 없다며 일을 무마하려는 이들입니다.
  교장은 교칙을 들먹이며 정욱에게서 편지를 뺏어 증거를 인멸합니다. 그리고 기간제 교사인 정욱에게 정식교사 계약서를 내밀게 됩니다. 한편 호창과 이사장은 또 다른 증거를 인멸하기 위해 건우의 절친을 쫓고 은밀한 거래를 합니다. 하지만 정욱의 양심선언이 이어지고 학부모들은 누군가 한 명은 희생해야 한다며 네 명 중 한 친구에게 그 죄를 덮어씌우려고 합니다.
  일본의 희곡을 국내 현실에 잘 어울리게 각색한 작품입니다. 개인적으론 5년 전쯤 연극으로 본 적이 있었습니다. 일본 원작은 여학교 배경이고 개인적으로 본 연극은 남녀공학이었는데 이번 작품은 남학교 배경이었습니다. 생각하기만 해도 끔찍한 이 사건은 악이라고 칭할 수 있는 아이들보다 그들의 부모들의 악행을 보여주는 작품입니다.
  후반부에 배신당하는 아이와 부모가 그 일을 나름 잘 헤쳐 나가고 맞이하는 엔딩이 충격적일 수도 있지만 엔딩 쇼트에서 그 인물의 심리상태가 어떤지는 명확하게 보여주진 않고 있습니다. '부모로서는 앞으로도 똑같이 그런 일을 행할 것인가?' '부모라서 어쩔지 없다?' 이런 식의 마무리인지 혹은 영화 <시>의 윤정희 캐릭터처럼 진정 후대를 위한 행동이 무엇인지를 생각하는 표정인지 잘 모르겠습니다. 모호한 결말이 다양한 해석을 낳을 수도 있지만 이 작품에선 어느 정도 감독의 생각을 보였으면 어떨까 싶었습니다. 또한 역시나 걱정했던 부분인데 피해자 학생에 대한 수위가 너무나 강했습니다. <한공주>에서 느꼈던 감정과 비슷한데 꼭 표현이 그렇게까지 갔어야되나 하는 생각이 들었습니다.
  그럼에도 불구하고 상업영화로서 혹은 장르영화로서 재미는 충분한 작품입니다. 후반부 법정 영화로 흐르면서 인물 간의 대립이 특히 흥미로웠습니다. 또한 이를 표현하는 배우들의 연기와 케미스트리도 엄청 좋았고요. 특히 설경구와 오달수의 합이 꽤 좋더라고요.
  5년 전 한 배우의 불미스러운 사건 때문에 개봉이 미루어졌다는 이 작품은 원작과 연극에서 보여주는 심리극으로서의 재미보단 사건이 좀 더 중심이 되는 작품이었습니다. 상업적인 요소를 생각하면 당연한 선택일 수 있지만 좀 더 부모들의 심리를 깊게 파고 들었으면 어땠을까 라는 생각도 함께 드는 작품이었습니다. "
