title,reviews
그녀의 인생은 잘못이 없어 (Side Job.),"彼女の人生は間違いじゃない , 2017


§ 제22회 부산국제영화제 - 메가박스 장산 §


후쿠시마에서 살고 있는 '미유키(타키우치 쿠미)'는 아빠와 단 둘이 생활하고 있다. 엄마가 쓰나미에 휩쓸려 죽은 것은 5년 전의 일이지만, 아직도 부녀에게는 엄마의 그림자가 짙게 깔려있다. 아빠는 엄마가 죽은 뒤 일을 손 놓고 빠칭코에만 빠져살고 있다. 이는 미유키 부녀만의 이야기가 아니다. 마을 사람들 모두 동일본 대지진으로 인해 가족을 잃거나, 깊은 상처를 안고 살아가고 있다. 

이웃집 여인은 심각한 우울증에 시달리고, 지친 표정의 남편은 '처음 원전에서 일할 땐 주민들이 고마워하더니, 이제는 눈총을 받는다'고 토로한다. '류케이'라는 소년 역시 부모를 지진으로 잃고 게임에만 빠져 집 밖으로 나오지 않는다. 미유키의 아빠는 그런 마을 사람들에게 살뜰이 관심을 가지고 도우려 한다. 하지만 그는 시청직원으로 일하는 미유키가 주말마다 도쿄로 가서 성매매 여성으로 일한다는 사실도 모를 정도로 정작 딸에겐 관심이 없다. 

 

 
미유키와 일하고 있는 시청 직원 '겐토'는 지진 피해를 입은 사람들을 돕기 위해 최선을 다하지만, 뜻대로 되지 않는 현실에 무력감을 느낀다. 무엇보다 그는 ""나만 살아남은 것 같아서 희생된 사람들에게 죄책감이 든다""고 고백한다. 어쩌면 미유키가 온갖 수난에도 성매매 일을 이어나가는 것은 이 때문인지도 모른다. 자신의 몸뚱이를 아무 남성들에게 내던짐으로써 살아남은 자신을 벌하고 있는 것이다.

그러던 어느날 엄마가 죽었을 때 자신을 위로하기보다, 자신의 욕망을 채우려 들었던 전남친이 그녀를 찾아온다. 미유키는 그런 그를 다짜고짜 '호텔'로 이끌더니, 성매매 사실을 고백한다. 이때 그녀의 모습은 이런 나라도 좋냐고, 네가 과연 내 상처를 치유할 수 있을 것 같냐고. 결국 너도 내 몸을 스쳐지나간 수 많은 손님들과 다를 바 없다고 말하고 있는 것처럼 느껴진다.




아빠가 술과 빠칭코로 상처에서 회피하듯이, 미유키 역시 매번 섹스로 도피하려는 모습을 보인다. 하지만 섹스는 순간의 쾌락만을 안겨줄 뿐, 그녀를 진정한 치유로 이끌지는 못한다. 그래서 그녀는 몸을 섞었던 수많은 손님들보다, 오히려 한번도 신체적 접촉이 없었던 보디가드 '미우라'와 진한 감정이 오간다. 미우라는 그녀에게 '온갖 다양한 사람들을 만날 수 있어서 좋다'고 말하다가도, 결국엔 '오래 할 일은 아니다'라고 조언한다. 아니나 다를까, 미유키는 그가 연극배우였다는 사실을 알고 연극을 보러 간다. 그도 그녀처럼 이중생활을 하고 있었던 셈이다.

그리고 미유키는 그 날 바로 성매매 일을 그만둔다. 무대 위에서 열심히 연기하고, 갓 태어난 딸과 함께 정착하려는 미우라를 보면서 이제는 자신도 방황에 마침표를 찍어야겠다고 생각한 것이 아니었을까. 그래서 그녀는 도쿄에 같이 살자는 여성의 제안을 거절하고, 대신 새끼 강아지를 한 마리 사서 집으로 돌아온다. 미유키의 아빠도 그 강아지가 꽤나 반기는 눈치다. 그렇게 강아지는 엄마의 빈자리는 전부는 아니더라도 조금이라도 채울 수 있을 것이다. 




결국 이 영화는 '죽음'으로 시작해, 미우라의 두 딸, 겐토의 남동생, 미유키의 강아지라는 '생명'으로 이야기를 마친다(우울했던 음악도 함께 희망찬 멜로디로 바뀐다). 그럼에도 삶은 이어지고, 또 그래야만 한다는 듯이. 영화 속에서 '밥'을 짓고 먹는 장면이 자주 등장하는 것도, 산다는 건 즉 무언가를 먹는다는 것이기 때문이리라. 

이처럼 <그녀의 인생은 잘못이 없어.>는 살아남은 자들의 상실감과 죄책감을 조용히 따라가는 영화다. 이런 잦은 자연 재해 때문에 일본이 유독 우울과 소외, 죽음에 사로잡히는 것은 아닐까 하는 생각도 든다. 그래서 이 영화를 비롯한 많은 일본 영화들에게서 '그럼에도 살아야 한다'는 희망과, 살아남은 자들끼리의 연대를 강조하는 모습을 많이 만나볼 수 있는 듯 하다. 결국 그녀(그들)의 인생은 잘못이 없다,고 말이다. 마지막에 실제 후쿠시마 현장을 담은 영상에서 이런 메세지는 더욱 분명하게 드러난다. 그 점에서 소노 시온 감독의 <두더지>(2011)가 떠오르는 영화이기도 했다. 

하지만 명확하고 따뜻한 메세지에도 불구하고, 이야기가 너무 단선적이고 반복적이어서 지루하다는 느낌을 자주 안긴다. 또한 극중 여주인공이 성매매 하는 모습은 불필요하게 선정적이라, 이 영화가 <두더지>처럼 살아남은 자들의 이야기인지, 아니면 <암고양이들>처럼 성매매 여성의 이야기인지 헷갈리는 순간이 있다. 기대와 달리 많이 아쉬웠던 작품. 그래도 음악은 참 좋더라. <너는 착한 아이><금붕어, 여자>등 매번 완전히 딴 사람같은 '코라 켄고'의 연기도 짧지만 인상적이었다. 
 "
그녀의 인생은 잘못이 없어 (Side Job.),"히로키 류이치 감독
彼女の人生は間違いじゃない, Side Job., 2017







터져버린 삶의 기울기







후쿠시마 원전 사태
지역경제는 역시 원전이 휩쓸어버린 폐허와 같이 쓸려 갔다
보이지 않아 더욱 공포스러운데 먹고살 방법조차 막막해진 그곳에서
어떤 희망을 품고 살아야 할지 막막하다

대도시로 버스를 타고 나가서 할 수 있는 일은 콜걸
나의 잘못은 분명히 아닌데 세상 밖으로 내몰린 채 어떻게 살아야 하는 것인가?
정해진 듯하지만 정해지지 않은 지금은 마치 부초와 같아서 이대로 시간 속에 떠다닐 뿐이다

갈피를 잡지 못하는 일도 그만하고 싶은데 탈출구가 어딨는지 알 수 없고
무엇을 하고 싶은지도 모를 때 어떻게 해야하나
그저 주저 앉아야 하는가, 아니면 떨치고 도망쳐야 하는가

여전히 우리는 삶을 이어가고 있으니 그렇게 살아가는 것도 괜찮다고 다독인다
나만의 방과 밥을 짓고 주변에 안부를 묻는 일
그게 삶이다"
그녀의 인생은 잘못이 없어 (Side Job.),"그녀의 인생은 잘못이 없어
감독
히로키 류이치
출연
타키우치 쿠미, 코라 켄고, 미츠이시 켄
개봉
2018.04.19. 일본
평점
리뷰보기









괜찮아 3반 ,だいじょうぶ3組, Nobody's Perfect, 2013 ★★★
괜찮아 3반 감독 히로키 류이치 출연 오토다케 히로타다, 코쿠분 타이치, 에이쿠라 나나, 타구치 토모로오,...
blog.naver.com
번개나무 ,雷桜, The Lightning Tree, 2010 ★★☆
번개나무 감독 히로키 류이치 출연 아오이 유우, 오카다 마사키 개봉 2010 일본 평점 리뷰보기 예고편........
blog.naver.com

나미야 잡화점의 기적 ,ナミヤ雑貨店の奇蹟, The Miracles of the Namiya General ...
나미야 잡화점의 기적 감독 히로키 류이치 출연 야마다 료스케, 무라카미 니지로, 칸이치로, 니시다 토시유...
blog.naver.com
일본 대지진 이후에 힘겹게 살아가는 일본인들....

대지진 이후에 쓸쓸한 그런건 잡혀있는것 같은데 뭔가 포인트가 엇박자....

영화 중간중간 과도한 베드씬연출이 아쉽네~ 

조각조각 괜찮은 쓸쓸함을 잘 조합하지못한...

동영상이 첨부되었습니다. 원본보기
상어가죽의 선택 한 장면....





평점 10점만점에 2.0점...."
그녀의 인생은 잘못이 없어 (Side Job.),"[3회 J필름페스티벌 프리뷰] 그녀의 인생은 잘못이 없어

  J필름페스티벌 두 번째 영화 소식은 ‘그녀의 인생은 잘못이 없어’입니다. 부산국제영화제 상영작이기도 합니다.
  제목 : 오늘 밤, 로맨스 극장에서
영제 : Side Job.
원제 : 彼女の人生は間違いじゃない
감독 : 히로키 류이치
출연 : 타키우치 쿠미. 미츠이시 켄, 코라 켄고, 에모토 토키오, 렌부츠 미사코 외
  홈페이지
일본
공식 홈페이지 : http://gaga.ne.jp/kanojo/
   작품소개
  모든 걸 잃었지만, 가장 찾고 싶은 건 ‘나’였다.
  주말이 되면 고향을 벗어나 도쿄로 향하는 ‘미유키’.
무기력한 아버지에게는 영어 학원을 다닌다고 거짓말을 했지만,
실은 몰래 콜걸로 생활비를 벌고 있다.
  벚꽃이 흐드러지게 핀 어느 봄날,
커다란 파도가 휩쓸고 간 그 자리엔 모든 것이 멈춰있다.
돌아가지 못할 과거를 회상하는 게 일상이 된 그들에게
어느 날, 작은 희망이 찾아온다.
  재팬필름페스티벌 작품소개
  히로키 류이치 감독 본인이 쓴 소설을 토대로 만들어진 생존과 희망의 스토리. 2011년 쓰나미로 어머니와 집을 잃은 평범한 사무원 미유키는 주말마다 도쿄로 가서 유사성매매를 한다. 희망이 사라진 마을에서 가족과 그녀의 삶에 구원이 있을까?
부산국제영화제 작품소개
  <가부키초러브호텔>, <바이브레이터>의 히로키 류이치 감독이 후쿠시마 출신의 사람들의 이야기를 그린 자신의 처녀소설을 직접 영화화한 작품.
  STORY
  미유키는 가설주택에서 아버지와 산다. 시청에 일하면서 주말에는 영어회화학원 다닌다는 핑계로 고속버스를 타고 시부야로 가서 콜걸 아르바이트를 한다,
  매주 평일에는 후쿠시마 시청 직원으로의 삶을, 주말에는 시부야 콜걸의 삶을 산다. 후쿠시마와 시부야를 수레바퀴 돌 듯 살아가면서 무언가를 찾으려 하는데 ...
  STILL CUT













?
(C)2017「彼女の人生は間違いじゃない」製作委員?
  예고편
  기대요인
  부산국제영화제에서 매진으로 인해 놓친 영화 중 한 편 당시 못봐서 너무나 아쉬웠던 영화라는 점에서 기대작.
  <가부키초 러브호텔>을 잇는 또 한 편의 군상극이라는 점에서 흥미로운 작품.
  히로키 류이치 감독의 소설을 영화화한 작품으로 후쿠시마의 사람들을 그린 이야기라는 점에서 어떤 삶을 그렸을지 궁금하다.
  영화 소개 준비하다가 타키 우치쿠미의 인터뷰를 유튜브에서 잠시 들은 적이 있어서 더욱 궁금해졌다.
    - Copyrights ? 방콕맨. 무단 전재 및 재 배포 금지 -"
그녀의 인생은 잘못이 없어 (Side Job.),"그녀의 인생은 잘못이 없어 (彼女の人生は間違いじゃない) - 2017년
- 부제 카노죠노 진세이와 마치가이쟈나이 l 그녀의 인생은 잘못되지 않았어
- 감독 히로키 류우이치 (廣木隆一)
- 원작 히로키 류우이치
- 각본 카토 마사토 (加藤正人)
- 출연 타키우치 쿠미 (瀧?公美 : 카나자와 미유키),
미츠이시 켄 (光石? : 카나자와 오사무),
코우라 켄고 (高良健吾 : 미우라 히데아키),
에모토 토키오 (柄本時生 : 닛타 유우토),
시노하라 아츠시 (篠原篤 : 야마모토 켄타),
렌부츠 미사코 (蓮佛美沙子 : 야마사키 사오리)..
- 장르 드라마
- 등급 국내 청소년 관람불가
- 러닝타임 120분
- 제작국 일본

동영상이 첨부되었습니다. 원본보기

 2011년 대지진과 해일이 후쿠시마를 휩쓸면서 모친을 잃고 가설 주택에서 생활하고 있는 시
청 직원 카나자와 미유키는 매일 같이 술 마시며 옛추억만 되새길뿐 새로운 일을 얻으려 하지도
않고 정부에서 나온 지원금은 모조리 파칭코에 쏟아붓는 부친 탓에 답답함을 느낀다. 부족한 생
활비 충당을 위해 매주 주말이면 토쿄의 영어회화 교실에 간다 거짓말 하고선 시부야의 출장 마
사지 업소에서 일해온 그녀는 미래가 보이지 않는 반복적 일상에 지친데다, 수년전 지진을 계기
로 헤어졌던 전남친 야마모토 켄타와 재회하면서 우울함을 느끼다 자살까지 생각하는데..

 현재까지도 고통받는 주민들의 삶을 현실적으로 담아낸 전개에 나름 볼만하긴 했으나, 상황의
다양성을 위해 억지로 집어넣은 캐릭터진, 갑자기 분위기 깨는 오버스런 연기 등 전반적으로 군
더더기가 많아 완성도면에서 아쉬움을 느낀 작품이다. 추천은 보류."
그녀의 인생은 잘못이 없어 (Side Job.)," 
그녀의 인생은 잘못이 없어 
彼女の人生は間違いじゃない, Side Job., 2017

장르 : 드라마 

줄거리 
희망을 잃어버리고 하루하루 그냥 살아가는 '미유키'는 주말이면 도쿄로 향한다.
집에는 영어학원 다닌다고 하지만, 실제 그녀가 하는일을 콜걸. 그렇게 생활비를 
벌면서 살아간다.

평점 ★☆☆☆☆
후쿠시마 원전사고 이후를 배경으로 한 영화. 그곳에서 살던 주민들의 다른면을 
영화에 담았다. 조금은 심리가 미묘한(?) 영화다. 

https://movie.naver.com/movie/bi/mi/basic.nhn?code=164747
그녀의 인생은 잘못이 없어
주말이 되면 고향을 벗어나 도쿄로 향하는 ‘미유키’.무기력한 아버지에게는 영어 학원을 다닌다고 거...
movie.naver.com"
그루지:죽은 자의 저주 (Happy Birth Death)," 
끝나지 않는 저주, 죽음의 릴레이가 시작된다…
'앨리스’는 친구들과 생일 파티를 위해 한 저택을 빌린다.
파티를 한창 즐기던 ‘준’은 뭔가에 홀린 듯 아기 울음소리에 이끌려 간 다락방에서 정체불명의 것들을 보고 왠지 모를 공포감을 느낀다.
 ‘준’은 집에 얽힌 오랜 원혼에 대한 소문과 같이 끔찍한 저주가 시작됨을 직감하며
‘앨리스’와 함께 이 집을 탈출하려 열쇠를 찾아 나선다.
하지만, ‘앨리스’는 끝나지 않은 원혼의 저주에 휩싸이게 되고, 설명할 수 없는 이상한 일들이 생기기 시작하는데…

영화정보 : https://movie.naver.com/movie/bi/mi/basic.nhn?code=177485
그루지:죽은 자의 저주
'앨리스’는 친구들과 생일 파티를 위해 한 저택을 빌린다.파티를 한창 즐기던 ‘준’은 뭔가에 홀린 듯...
movie.naver.com"
그루지:죽은 자의 저주 (Happy Birth Death),"그루지:죽은 자의 저주?
Happy Birth Death, 2016

공포 / 스릴러 / 말레이지아 / 87분 / 2018 .08.09 개봉                      
?
[국내] 15세 관람가




돈 호에
감독

진탄
주연                                  
 



줄거리

끝나지 않는 저주, 죽음의 릴레이가 시작된다…
'앨리스’는 친구들과 생일 파티를 위해 한 저택을 빌린다.
파티를 한창 즐기던 ‘준’은 뭔가에 홀린 듯 아기 울음소리에 이끌려 간 다락방에서 정체불명의 것들을 보고 왠지 모를 공포감을 느낀다.
‘준’은 집에 얽힌 오랜 원혼에 대한 소문과 같이 끔찍한 저주가 시작됨을 직감하며
‘앨리스’와 함께 이 집을 탈출하려 열쇠를 찾아 나선다.
하지만, ‘앨리스’는 끝나지 않은 원혼의 저주에 휩싸이게 되고, 설명할 수 없는 이상한 일들이 생기기 시작하는데…"
그루지:죽은 자의 저주 (Happy Birth Death),"그루지:죽은 자의 저주[Happy Birth Death, 2016]
ㅋㅋㅋㅋㅋㅋㅋ국내개봉제목보고 말레이시아판 그루지아닌가 했더니 역시...
카야코가 분노해서 일본에서 말레이시아로 건너오겠다..
뭐 일본귀신들은 바다를 못 건넌다고 하지만
카야코라면 바다 뛰어 넘어 올듯...ㅎㅎ
아니다. 말레이시아는 그저 원제대로 Happy Birth Death라고 했을 뿐 한국이 잘못한거지? 
그럼 한국으로 기어 건너오겠네..ㅋㅋㅋ
여주인공 준 참 이뻤고 준과 션은 서로 좋아하는 사이였는데 앨리스(생일주인공)의 질투에 의해
비극적인 죽음을 맞이하게 되서 안타깝군
앨리스.. 그냥 자기 생일이면 친구들의 축하받으면서 파티나 즐겁게 하면 되지
왜 준과 션을 괴롭히고 그래.. 뭐 참석한 친구들 진짜 친구들인지조차도 애매모호함
부자이면서도 교만스러운 앨리스가 돈을 마구 써대니까 맞춰줬던 이들에 가깝다고 볼 수 있음..
그들 중 한명인 양영이 앨리스가 부려먹어와서 이에 대한 복수로 케익에 약을 넣어
앨리스를 마비시키고 앨리스가 좋아하던 션을 칼로 찔러 죽이기도 함.
양영은 떠나버리고 마비되어 제대로 못움직이게 된 앨리스 앞에서
전에 앨리스일행에 의해 추락사했던 준이 다시 원혼으로 되살아남 이런... ㅡㅡㅋ
안그래도 그 집에는 오래전 2차세계대전때 즉 일본군의 말레이시아점령당시  
할복사했던 일부 일본군들의 원혼들이 있었고 일본군들에 의해 살해한 원혼들도 있었음..
준도 추락사 후 원혼들의 기를 받아 자신도 원혼이 된거였으며
앨리스는 원혼에 의해 죽음을 당한 이들의 시체 속에서 최후를 맞이하게 됨
그리고 그 집에는 준의 원혼이 매물을 놓아 다음 희생자들을 기다리게 되고
어느 한 가족이 집을 보러 오자 집에 들여보내고 문을 닫더니 바로 죽여버림..이런...
장면에 안나왔지만 그 집 안에 집을 보러 온 가족의 딸애의 비명소리가 들렸다고 함 ""아빠 살려줘!""라고 흠~~
일본군들의 원혼, 말레이시아 현지인들의 원혼, 준의 원혼.. 뭔가 부자연스럽고 억지로 맞춰진거 같았음
그래서 조금 산만해보였고 굳이 연관지을 필요도 없었을텐데..
그리고 중간 중간에 앨리스 외 앨리스 생일 파티에 참석한 이들이 서프라이즈처럼귀신분장하고 연기했다는
반전을 보여주고 억지로 그 반전을 부각시킬려고 했던거 같은데 내가 볼 때는 그런 서프라이즈는 내용의 흐름에 
별로 중요한 요소는 아니였음.
암튼 뭐 가볍게 볼 만한 말레이시아산 코믹공포영화였지만 국내개봉제목은 이건 아니다. 아니다.ㅡㅡ
*그리고 중간에 준이 악령에 빙의된(실제로는 빙의된게 아니라 앨리스의 주작이였음) 앨리스를 피하기 위해 침대 밑에
숨을 때 앨리스가 머리를 침대 아래로 내려 준을 째려보는 장면 일본공포드라마 [소름]의 한 장면의 오마쥬


































































































 "
그루지:죽은 자의 저주 (Happy Birth Death),"Happy Birth Death , 2016


이전에 '말레이시아' 공포물 제목은 생각 안 나는데 재밌게 본 게 있어서 혹시나 하고 보았는데... ""애들 장난하나!""

그냥 일본 놈들의 잔혹상이라고 하는 게 더 좋았을걸 배우들 연기는 거의 C급도 안되는 수준들 분장은 완전 엉망진창이고

스토리 또한 엉망진창이다. 시작 부분 쌍둥이 뚱보녀가 나올 때부터 뭔가 재미가 없을 것 같다는 생각이 들긴 들었는데

여하튼 영화가 끝나고 '쿠키' 영상을 넣는 흉내도 내는등 나름 열심히 만든 것 같은데... 이런 건 안 보는 게 정신 건강에 좋음

 
 

그루지:죽은 자의 저주
감독
돈 호에
출연
진탄
개봉
2016 말레이지아
리뷰보기
?"
