title,reviews
릴라와 마법의 책 (Lila's Book)," 추천영화 - 릴라와 마법의 책 (11월 어린이 영화)
  2017년 제작된 콜롬비아,우루과이 2개국 합작 애니메이션 영화
 '릴라와 마법의 책'
 해외에서는 흥행에 실패한 작품이지만
 2017 바르샤바 국제 영화제
 2018 시애틀 어린이 영화제
 2018 스톡홀름 영화제
 2018 파나마 국제 영화제
 2017 부산 국제 영화제
 2018 서울 국제 만화 애니메이션 페스티벌
 각종 영화제에 초청되어 작품성을 인정받으며 전 세계에 상여된 작품이다.
 과연 국내에서는 어떤 결과를 가져올지 궁금해지는 애니메이션 입니다.

 제일 좋아하는 동화나라에서
 친구 릴라가 찾아왔어요!
 내가 사는 곳엔 재미있는 게 가득하거든
 무지게 빛 강을 건너고,
 노래하는 대나무 숲을 지나
 꿈의 나무로 가자
 그럼 우린 좀 더 용감해질거야
 나와 함께 모험을 떠나지 않을래?

 "
마녀 (The Witch : Part 1. The Subversion),"그간 신인여자배우의 주목받는 건 노출, 또는 순정멜로였는데.. 액션영화에 신인배우의 주연이라니...
별 기대없이 봤는데 역시 박훈정이라는 생각이 들었습니다.

'마녀' 검색해보면 나오지만 1500:1을 뚫고 주연에 오르는데는 다 이유가 있더라구요^^
괴물신인 김다미 배우 때문에 매우 흥미롭고 재미있게 관람했습니다. 그 눈빛이 저는 너무 좋더라구요~

볼까 말까 하지말고 이런 영화는 극장에서 봐도 될 것 같습니다~ㅋㅋ
저는 추천!!!

(참고로 무서운거 못보시는 분들도 볼만합니다!! 저도 봤거든요~)"
마녀 (The Witch : Part 1. The Subversion),"뭘하려고 그래?
악녀의 허접한 액션.. 또 재탕하려고?
그만 좀 해라
제발.. 부탁한다

사람들 돈 훔쳐가지 마라.
돈은 그래... 좋아 가져가라
그냥 입금받고 사기를 쳐라
사람들의 소중한 시간.. 그 수많은 사람들의 버려지는 시간을
모두 더하면.. 얼마나
큰 손해냐.

니들 돈 벌자고 이런 영화 그만 만들어라
뻔한 스토리.. 뻔한 액션. 뻔한.. 결말
제발 그만 좀 하세요.

한국 영화의 시나리오 기근.. 지겹다 너무나 지겹다
이런 영화는 이제 그만 만드세요
사람들이 바보인 줄 아냐?"
마녀 (The Witch : Part 1. The Subversion)," 

좋았던 점 셋!

첫 번째, 탄탄한 스토리 라인!
 영화의 스토리가 시작부터 밀도 있게 쏟아져 나온다. 의문의 사고에서 어렵게 탈출한 소녀. 그리고 그녀를 사랑으로 길러준 부모님과 정다운 친구. 그런 그녀를 찾아온 의문의 사람들과 위기! 영화는 한 순간도 '누구일까', '어떻게 된 걸까', '왜 이러는 걸까', '어떻게 해야할까'등 관객을 끝 없이 궁금하게 만든다. 끝 날 때까지 화장실을 못가게 만드는 영화.(꼭 상영 전에 화장실 다녀오세요!!)

두 번째, 잘 표현된 분위기와 연출!
 도입의 몰아치듯 긴장되는 분위기 초반의 소중한 사람들 곁에서 행복하게 지내는 장면 그리고 중반의 그를 찾아온 의문의 사람들의 압박감, 후반의 화려한 액션. 모든 장면이 충실하게 잘 담겨있다. 기승전결이 뚜렷하고, 한 장면 한 장면 긴장시키다가, 웃기다가, 숨막히게 하다가, 안타깝게 하다가, 관객들을 쥐락펴락한다.

 많은 사람들이 지루하다는 평을 했던 중반 또한 나에게는 좋은 점으로 다가왔다. 잘 연출된 분위기 속에서 따뜻한 모습의 자윤이를 보는 즐거움이 있었다. (이 건 온전히 김다미 배우 덕분이다!) 사실 개인적으로는 후반의 마녀의 액션보다는 초중반의 그 따뜻하고 명랑한 분위기가 좋았다. 자윤이를 보여줘야 했기에 영화 취향에 따라 늘어진다고 할 수도 있겠지만, 자윤의 삶이 잘 연출되었다는 점엔 이견이 없을 것 같다.

 특히 후반부의 액션씬은 세련됐다. (몇몇 장면을 제외하고) 대부분의 액션씬은 빠르고, 강하고, 통쾌하다.  헐리우드에선 비슷한 장면이 있었겠지만, 한국영화에선 잘 없었던 스타일의 액션이다. 이전의 많은 한국 영화들이 시도했지만 유치해보이기만 하던 액션들을, 이 영화에선 상당히 개성있고 세련스럽게 구현해 낸다

자연스럽게 분위기를 고조시키는 음악도 과연 명품이었다.


세 번째, 매력 넘치는 캐릭터!
 인물 하나하나가 캐릭터를 잘 살렸다. 특히나 주인공(김다미, 자윤 역)과 주인공 친구(고민시, 명희 역)의 케미가 영화 초중반부를 기분 좋게 이끌어 준다. 거기에 더해 그들을 쫓는 의문의 남자(박희순, 미스터 최)의 연기 또한 카리스마 넘친다. 거기에 더해 귀공자(최우식)의 사이코패스스러운 연기도 좋았다.

 그리고 무엇보다도 주인공의 연기가 완벽하다. 주인공의 특성상 다양한 감정이 표현되어야 하는데, 장면장면마다 말 그대로 신들린 것 같은 연기. (구자윤이 나타났다!) 잘 알려지지 않은 신인이고 연기가 훌륭하기에 김다미는 구자윤 그 자체가 된다. '연기를 잘한다.'를 넘어서서 무언가 매력이 넘치는 연기. 모두가 입 모아서 칭찬하는 부분!




아쉬웠던 점 세가지!
첫 번째 어디서 본듯한, 알 것 같은 스토리
 이 영화를 보면서 제일 먼저 떠올랐던 영화 셋. 레지던트 이블, 루시, 킬빌. 특히 자윤이가 각성하는 장면에서는 레지던트 이블에서의 앨리스의 명대사 ""My name is Alice. I remember everything.(내 이름은 앨리스. 모든 게 기억난다"")하는 장면이 겹쳐 보였다. 중간중간 루시, 킬빌, 리미트리스도 겹쳐보이고, 게다가 어느정도 인물이 파악된 중반부터는 후반의 스토리를 누구나 짐작할 수 있다. 다만 한국 작품만의, 또 이 영화만의 개성이 있었다. (문제는, 짐작이 될 무렵부터 아무 생각 못하게 만드는 액션신. 그래서 스토리는 짐작 되더라도 영화는 끝까지 재미있다ㅎ)


두 번째, 몇몇 배우들의 연기와 대사....
 모든 배우가 캐릭터를 아주 잘 구현해 냈지만, 연기 부분에서는 조금 아쉬운 면이 있다. 특히 조민수(닥터 백 역)의 연기가 조금은 아쉬운데, 닥터 백의 분위기는 잘 살렸지만 연기는 뭔가 2% 아쉬운 느낌이다. 귀공자를 제외한 그의 친구들, 특히 '긴머리'의 연기가 아쉽다. 표정이나 얼굴은 그 배역에 정말 딱인데. 그녀의 연기는 그다지 자연스럽지는 않다. 무언가 연기를 처음 시작한 아이돌 같은 느낌.(하지만 그 분위기 덕분에 앞으로가 더 기대되는 배우!)

  어쩌면 이 자연스럽지 않은 연기들은 대사의 문제일까 하는 생각도 드는데, 실제로 우리가 일생생활에 잘 쓰지 않을 것 같은 말들이 군데군데 섞여있다. 게다가 지나치게 강하고 길게 늘어지는 욕설 또한 뭔가 찰지게 쓰이지 않고 착한 사람이 길게 짜내는 듯한 느낌(?) 크게 신경쓰이는 정도는 아니지만 조금 신경쓰인다ㅎㅎ





세 번째, 몇몇의 유치하거나 잔혹한 장면
 다소 유치하게 느껴지는 장면들이 있다. 주로 귀공자와 친구들의 장면들이 그렇게 느껴졌는데, 특히 벽에 칼을 긁는 장면은 약간 어색하게 느껴졌다. 게다가 불필요하게 잔인한 장면들이 군데군데 자리잡고 있어서 조금 불편할 때가 있었다. 성인인 내가 보기엔 그다지 잔인하게 느껴지지는 않지만, 주변의 여린 사람들에게는 보여주고 싶지 않은? 그런 장면 대신 이야기를 더 밀도있게 채워넣었으면 어땠을까?

 그리고 캐딜락 스폰을 진하게 받았는지, 캐딜락이 등장하는 장면이 많게 느껴진다. 캐딜락이 나오는 장면들만 따로 골라다가 이어 붙이면 캐딜락 CF가 따로 없을 듯.
(참고로 차종은 캐딜락 에스컬레이드. 1억 3천. 가솔린, 연비 6.8km/l, 배기량 6,162cc, 출력 426hp, 토크62.2kg.m, 4륜. )




결말에 대한 해석
(스포일러 주의)

마지막 장면에서, 주인공이 찾아간 장소는 3개월 후 제주도와 같은 바닷가에 위치한 어느 별장이다. 다른 요원이나 실험 시설이 없는 것을 생각하면 그저 닥터 백 동생의 개인 공간으로 보인다. 미국의 본사를 들쑤시며 충분한 약을 얻어냈지만, 그에 만족하지 않고 이곳을 찾아왔다. 주인공이 이곳을 찾아온 이유는 단 한 가지 '근본적인 해결'때문이다.

 이 '근본적인 해결'로 추측되는 가장 가능성이 큰 것은 '골수 이식'이다. 주인공은 뇌의 폭주를 막기 위해 계속해서 1개월 단위로 약을 먹어주어야 하는 상황에 처해있다. 이에 일전의 닥터 백 또한 친족의 골수 이식을 통해서만 해결할 수 있다고 이야기한 바 있다. 따라서 자신의 친족(엄마, 동생)을 찾아 온 것이 아닌가 생각된다.

 또, 주인공이 닥터 백 동생의 '딸'에게 스스로를 ""언니""라고 부른 점을 생각하면 어쩌면 친동생이라고 생각할 수도 있겠다. 또는 닥터 백 동생의 딸(사촌 정도)이라고 생각할 수도 있겠다. 하지만 어차피 같은 모체에서 잉태된 것도 아니고 같이 자란 것도 아닐테니, 골수를 얻을 수 있다는 점 외에 큰 의미는 없다.

 지금 단계에서는 그저 자신의 능력과 동등한 능력을 갖춘 적이라고 생각하는 것이 합리적일 것으로 보인다. 또한 2부의 부제가 '충돌'이라고 하니 주인공과 충돌을 일으킬 인물 중 하나로 유력하다.


 또 달리 추측되는 '근본적인 해결은' 자윤이와 관련된 것이다. 어찌 생각하면 약 챙겨 먹는 게 큰 불편함은 아닐 수 있으니, 골수를 이식 받는 것보다 자신이 애착을 갖았던 자윤이로 돌아가는 것을 의미할 수 있겠다는 생각도 든다. 능력을 봉인 해제와 함께 나타나게된 악한 기질 때문에 자윤이로 계속 사는 것이 어렵다고 느껴, 혹시 그부분을 해결하고자 찾아온 것은 아닐까?

 주어진 내용이 많지 않아 더 많은 추측은, 추측이 아니라 상상이 될 것 같다. 다만 확실한 것은 후속작에서는 그녀가 원하는 근본적인 해결을 위해 다른 더 강력한 이들과 충돌을 하게 될 거라는 것이다.



마녀와 자윤의 정체성에 대한 해석
 (스포일러 주의)
 영화를 본 후에 이런 궁금증이 남았다.

 ""자윤이는 마녀가 만들어낸 가상의 인물에 불과 했던 것일까?""

 그녀는 자신이 부모라고 주장하는 닥터백에 의해 만들어진 존재다. 그녀를 만들 때부터 공격적인 유전자를 주입했던 탓에 타고난 기질이 공격적이다.  어릴 적 시설에서부터 능력이 유별나게 뛰어났을 뿐더러 냉정하고 잔인했기에 그녀에게 지어진 붙여진 별명이 바로 '마녀'다.

 하지만 그녀에게 폐기될 위기가 찾아왔고, 자신이 사전에 물색해둔 양부모님을 찾아가서 거기서 길러진다. 그곳에서도 처음엔 농장의 소를 죽일 정도로 공격성이 남아있었지만, ""예뻐라하면 예뻐진다""며 그녀를 끝까지 사랑으로 길러준다. 명랑하고 따뜻하게 자란 그 아이가 바로 '자윤'이다.

 영화는 '마녀'와 '자윤'이를 대조하며 진행된다. 전반엔 선한 자윤이를, 후반엔 악한 마녀를 각각 충실히 보여준다. 결말을 향해 치닫음에 따라 라떼의 우유와 커피가 섞이듯 자윤과 마녀도 잘 섞여 하나의 인물이 된다.

 마녀는 주인공의 의식 속에서 항상 함께 해왔다. 하지만 자신의 뇌가 폭주할까봐 일종의 절전모드를 유지했기에 능력과 함께 마녀의 악한 기질도 함께 봉인되었고,  사랑으로 대해 준 부모님의 영향으로 그 틈 속에서에 자윤이라는 자아가 자라났을 것으로 보인다.

 마녀의 능력을 한껏 발휘하면서도 ""난 살 거야. 자윤이로.""라고 말 한 것을 보면 그녀 역시 자윤이로서의 그녀의 삶과 정체성에 애착이 있는 것으로 보인다. 그런 마음이 있기에 집안에 들어와 가족을 위협하는 적 앞에서도 ""아니라구요""하며 통하지 않는 거짓말을 해본 것 아닐까?

  결국 자윤이라는 인물은 연기로 만들어낸 가상 인물은 아니다. 악하게 타고났지만 가족과 친구의 사랑으로 만들어진 존재다. 비록 가족과 친구의 위기 앞에 능력을 모두 사용해야만 하는 상황 앞에, 능력과 더불어 '마녀'가 함께 봉인 해제 되어버렸지만 그녀는 자윤이로 돌아가고자 노력할 것으로 보인다.

지금은 자윤이라고 부르기도, 마녀라고 부르기도 어색한 그녀이다.

 후속작도 마녀의 삶보다 자윤이로 돌아가고자 하는, 그런 그녀의 노력을 담지 않을까?



<p>타노스도 때려 눕힐 수 있을 것 같은 마녀, 그리고 김다미.</p><p>
</p><p>
</p>"
마녀 (The Witch : Part 1. The Subversion),"우연히 시사회 티켓이 있어서 다녀왔어요
신인배우분이 여주여서 좀 의아?했는데 후반부 연기 짱이였어요ㅠㅠ
최우식님 예전 삐약삐약 병아리 귀여운 춤 추는거에 반했는데
이번엔 완전 이미지 변신인듯요 :)

조민수님도 박휘순님도 조연이신데도 집중할수있게 연기해주신듯요
카리스마가 뭔지 제대로 느꼈어요~

내용도 스토리도 재미있고 반전도있고
영화진행속도가 스피드하면서 박력있는 액션이라서 지루하지않았어요~ 
신선한소재여서 재미있게봤어요 :)

단, 피가난무하는 영화를 싫어하시는분들께는 비추!
제가 피보는거 싫어하는데 볼만했음요 ㅋㅋㅋㅋ
색다른 소재라서 도전해볼만함!"
마녀 (The Witch : Part 1. The Subversion),"'어느날 정신을 차려보니 졸라 쎄짐' 이라는 공식으로 표현되는 캐릭터가 주인공인 영화는
엄청난 힘의 불균형으로 인해 자칫 잘못하면 심각한 노잼이 될 수도 있습니다.

하여, 주로 이런 종류의 영화는 스토리 자체가 주인공이 힘의 근원을 찾기 위해 모험을 떠난다든지,
졸라 쎈 주인공조차도 어떻게 해볼 수 없는 제약 조건을 붙이든지 해서 극의 긴장감을 부여합니다.
이 영화에서는 파란 물약이 그 제약점이 되겠고,
파트2에서 주인공 구자윤이 본사를 개발살을 낼지 뭐할진 모르겠습니다만 어쨌든 모험을 떠납니다.

물론 그녀가 '어느날 눈떠보니' 졸라 쎄진건 아닙니다.
유전자 조작부터 각종 실험으로 시행착오 끝에 만들어진 작품입니다. 영화에서도 다 설명하죠.
하지만 전 영화를 보면서 뭔가 계속 찜찜했습니다.
친구 목에 피가 흐르자 갑자기 각성하여 10초도 안돼서 펜타킬을 기록하고,
극 후반에 가서 모두를 속이고는, 량현량하의 리즈시절을 빼닮은 생글생글 미소와 함께
빌런들의 뚝배기를 깨버리는 그녀를 보며, 저는 뭔가 어쩔 수 없는 당혹감을 느꼈습니다.
아무리 봐도 '갑자기' 졸라 쎄진 느낌이 들었거든요.

이게 왜 일까.... 영화를 다 보고 집에 가는 길에 생각을 계속 해봤습니다.
생각 끝에 낸 결론은 호흡이 너무 길었다는 것입니다.
앞에 이것 저것 이야기를 하느라 시간을 너무 지체했어요.
가족들 사연부터, 이년저년이 입버릇이 되버린 친구와의 슈스케 에피소드,
밑도 끝도 없이 주인공에게 친한 척을 해대는 빌런들, 기타 등등 많은 것을 이야기 했습니다.
물론 중간중간에 그녀의 비범함을 엿볼 수 있는 장치들이 있긴 합니다.
해외 논문을 어려움 없이 읽어내고 스크랩까지 하는 모습, 청량한 노래 실력,
슈스케(처럼 보이는 유사프로)에서 선보이는 공중부양 쇼. 그리고 예쁘죠.
하지만 이런걸로는 그녀의 전지전능함을 느끼기엔 한 없이 부족했습니다.
더군다나 마이크 공중부양 장면은 후반부 가서나 알아챘지 첨 나올땐 보여주지도 않았습니다.
아, 진짜 그냥 마술인가부다 짐작만 했을 뿐이죠. 이쯤 되면 일부러 그냥 안보여 준거죠.
그래서 갑자기 튀어나온 그녀의 쎈 모습에, 그리고 태연함에 전 당황할 수 밖에 없었던 겁니다.

이러한 주인공의 모습에 대해 정당함을 부여하기도 해야하고 면죄부 비슷한거도 줘야하기에
극 후반부에 설명구간이 나오게 됩니다. 어쩔 수가 없는건가요 이건. 잘 모르겠습니다..
안 그래도 호흡이 길었는데 이렇게 돼 버리면 지루해진다는 단점이 있습니다.
빨리 됐고 액션이나 보여달라고요! 라고 외치고 싶어지죠.
조민수씨가 설명충으로 변신하는 순간 우리는 그런 기분을 느낄 수 있습니다.

호흡이 길었다는 점은 이 영화의 내러티브의 다른 한 축을 담당하는 반전 요소와도 맞물립니다.
밑밥을 정성들여 잘 깔아 둘수록 맛이 깊어지는 법이고 그것은 곧 시간을 필요로 한다는
반전의 일반적인 공식 때문인 것입니다. 반전 자체만 놓고보면 나쁘진 않았다고 생각합니다.
우리나라 관객들이야 워낙 다들 명탐정이라서 이걸 보고 그렇게 막 소름돋고 그러진 않겠지만
지난 겨울 흥행에 성공했던 '꾼'에 비하면 훨씬 짜임새 있는 반전이라 생각됩니다.
적어도 이 영화는 꾼처럼 대놓고 관객들한테 사기치진 않았거든요.
근데 반전을 굳이 넣었어야 했나 전 개인적으론 아쉽기도 했습니다.
왜냐면 저는 순수하게 마녀의 진짜 모습을 더 많이 보고 싶었거든요.

액션요소를 더 기대했던 만큼, 제 입장에서는 격투 장면이 감질났지만 꽤 괜찮았다고 생각합니다.
특히 CG처리는 드디어 볼만한 수준에 이르렀다고 봅니다.
특히나 블록버스터 랍시고 나왔던 과거 작품들에 비하면 감지덕지지요.


이 영화를 보면서 무의식적으로 뤽 베송 감독의 '루시'가 계속 떠올랐습니다.
루시는 존나 한없이 강력해지는 자신의 모습에 당황하다가 끝내 현자가 돼 버렸죠.
'나는 인류의 위대한 유산이 되겠어용' 이라고 선언하고 USB를 남기고 장렬히 산화합니다.
하지만 이 영화의 구자윤은 조금 다른 노선으로 갔습니다.
'이렇게 걸레가 되도록 맞아도 죽는게 힘들다',
'더 이상 예전의 너가 아닌데 돌아갈 수 있을것 같냐' 등등
최우식의 빈정거림에도 자신의 운명을 짊어지고 앞으로 나아가려 합니다.
사랑하는 친구, 가족들을 위해서 말이죠.
'원하는 모습이 아닐지라도 자신을 안고 갈 수 있는가' 에 대한 물음은
지금 이 순간에도 자존감을 찾기 위해 애쓰는 현대인에게 던지기에 좋은 주제의식이라고 생각됩니다.
네. 개소리 한 번 했습니다. 그냥 있는 척 해보고 싶었음.

어쨌든 파트2가 나오고 윤곽이 더 드러나면 이 영화의 진정한 가치를 알게 되지 않을까 생각됩니다.
그래도 파트1만 놓고 보면 살짝 지루하긴 합니다.
'박훈정 감독님이 V.I.P이후로 절치부심하고 만드셨을거야!'라고
저 혼자 제 멋대로 생각하고 봐서 그런지 기대 이하긴 했습니다.


-그 외-

'피의 스타일리스트'라고 개인적으로 칭하고 싶은 박훈정 감독님답게
영화 첫 씬부터 피칠갑이 아주 좋았습니다. 근데 전작의 충격적인 도입부를 의식했는지 모르겠지만
이번엔 좀 흐릿하게 시작해서 눈이 좀 아팠네용


소재 자체야 이미 '루시'나 '리미트리스' 와 같은 헐리웃 영화를 통해
한국 관객들에게는 익숙하겠지만 한국 영화로서는 좋은 시도가 아닐까 생각해봅니다.
아, '염력'이 이미 나왔다구요? 말도 꺼내지 마십시오. 전 그것을 영화로 인정할 수 없습니다.



빌런들의 모양새가 일본 소년만화에 나오는 캐릭터의 그것과 심히 닮아 있었습니다.
힘이 잔뜩 들어간 채로 등장하여 두려움을 한껏 자아내지만, 끝내 주인공이 다 패버리는....
스타일도 올블랙으로 무장한게, '나루토'의 아카츠키 보는 줄 알았습니다.
솔직히 좀 유치했습니다.



주인공 구자윤의 존재를 자발적으로 널리 알리기 위한 소재로서 소비된 슈스케.
지금은 2018년 6월입니다.
프로듀스101 시즌2가 방영되고 있는 이 시점에 슈스케는 좀 아니지 않나요 감독님
차라리 전국민이 사랑해 마지않는 전국노래자랑이 훨씬 설득력 있었을 겁니다.
하다 못해 1대100 이라든지..... 저작권 문제 때문이었다면... 어쩔 수 없지만요.
실망임.



조민수씨의 파격적인 빌런 연기를 저는 개인적으로 무척 기대했습니다.
김혜수씨의 그것과는 다르게, 도발적이면서도 섬세한 그 무언가를...
하지만 뚜껑을 열어보니 시간이 지나가면서 좀 고개를 갸웃거리게 됐습니다.
대사도 치는게 뭔가 어색스럽고, 욕하는 부분에서는 찰지지 못하고 살짝 국어책 느낌마저 났습니다.
뭔가 악역치고는 목소리가 밝고 쾌활한게...
음... 뭐지? 매드 사이언티스트 같은건가?.... 헷갈렸습니다.

뭐, 악역이 꼭 어둡고 음침해야 한다는 법은 없지만,
아니 그래도 포스터부터 비주얼이 어둠의다크 그 자체 아니겠습니까?
주변환경 분위기도 그렇고, 주로 합을 맞춘 박희순씨가 음울한 분위기를 한껏 뽐냈잖아요?
음양의 조화 비스무리한 것을 의도한 거였다면 그러려니 하겠습니다. 제가 캐치를 못한걸지도 모르죠.
뭐 연기력 자체야 베니스도 다녀 오셨고, 흠 잡을 곳 없는 분이시죠. 저 따위가 뭐라고...
그래도 어색하게 느껴진 것은 어쩔 수 없었습니다.
제 기준에선 영화에서 가장 아쉬웠던 부분이라 잡설이 좀 길었네용.



감독님의 전작 'V.I.P'에서 작게나마 불만사항이었던 영어연기가 이 작품에서는 꽤 자연스럽습니다.
이종석씨의 그 영어연기는 정말 눈뜨고 보기 힘든 수준이었는데
최우식씨는 자랑스러워 해도 될 것 같습니다. -> 알고봤더니 최우식씨가.... 캐나다 유학파였군요;
그래도....굳이 이번엔 영어를 안해도 될 것 같았는데 말이죠. 왜 한거죠?"
마녀 (The Witch : Part 1. The Subversion)," 예고편 봤는데

 뼛속 까지 느껴지는 베이스가 없어

 백프로 별로다 이 영화

 이상 리뷰 끝

 
 200자 채우라네

 하 이 영화는 200자 채울 그 뭐시기도 없는데

 아 참 난 영화 예고편 리뷰를 쓰고 있는거야

 영화도 개봉 안했는데 리뷰 쓴다는게 말이 안되잖아 ㅎㅎ
  이쯤 되면 200자 됬겠지 ?

  안되는 구나 뭐이리 길어 할 말도 없는데

 오늘 월드컵 한국 16강 첫 경기인데 발렸으면 좋겠당

 난 한국 축구를 볼 때 마다 꼭 졌으면 하고 기도하는 취미가 있어요

   음 지금 다니던 회사 그만두고 뒹굴뒹굴 놀고 있는데
 막 신나지가 않다. 오늘보다 조금 더 어릴 때는 일 그만두고 쉴 때 무진장 흥분되고 재밋었는데
 아 그것도 딱 일주일 가더라 ㅎㅎ
 이제 서울 올라가서 일자리 구하고 방도 구해야는데
 월세가 걱정이다.
 행복주택은 경쟁률도 높고 된다고 해도 내년 초에 입주할 수 있다는데 흑흑..
 "
마녀 (The Witch : Part 1. The Subversion),"여배우의 이런역활 흔치 않은거같은데 너무 멋있게 영화를 만들어서 재밌게봤어요
신인배우의 연기력 소오름 마지막 여주인공의 연기 너무 인상깊고 여운이 남네요
2탄도빨리 나왔으면 좋겠습니다 기되가 돼요!!!!!!!
꼭 보세요 강추입니다!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
마녀 (The Witch : Part 1. The Subversion),"노잼쓰
구구절절 설명할 필요없고
영화관에서 봤는데 노잼이었음
대사도 너무 오글거려서 손가락 없어지는줄
뭐 후속작이 기대된다느니 개소리하는데
전작이 이따윈데 후속작 같은소리하네
디워보고 디워2기대하던 인간들이랑 다를바 없지
관객입장에서 이런거 저런거 다 생각하고 봐줄필요가 있나
영화는 일단 재밌어야지
물건 살 때 품질이랑 가격을 보지
이 물건이 어떻게 만들어졌는지 왜 이렇게 만들었는지 알아보고 사지는 않자나ㅋㅋㅋ
그런데 리뷰에는 다들 꿀잼이라고 하는데 왜 우리 동네사람들은 영화보고 쌍욕하면서 나오냐? 
리뷰하는 인간들이 이상한건지 우리 동네사람들이 다 이상한건지ㅋㅋㅋ"
마녀 (The Witch : Part 1. The Subversion),"스포는 할 수 없고.....
영화 재미 있네요. 강추입니다.
2편이 기대가 됩니다.
문화의 날....정말 아무생각없이 극장에 갔는데
기대한 것보다 훨씬 재미있는 시간을 보냈습니다.
중간에 확 ...내용이 변경되는 그때부터는 긴장감에...
몰입도....200프로입니다.
주연을 맡은 김다미라는 배우가 궁금해지는 영화....입니다.
힘든 액션도 척척해내는 그 노력에 박수를 보내봅니다.
한국영화에 좋은 신인이 나왔다는 생각이 듭니다.
오랫만에 브란운관에서 만난 조민수 씨도 반가웠습니다.
펜인데....오랫만에 뵈서 .... ㅎㅎ
어쩄든 올 여름 ....흥행 대박 작품이 될 것으로 확신이 듭니다."
